customer_id,first_name,last_name,email,region,signup_date
CUST000998,Vihaan,Patel,vihaan.patel998@example.com,South,2026-09-18
CUST000999,Ayaan,Bhat,ayaan.bhat999@example.com,North,2026-10-18
CUST001000,Riya,Iyer,riya.iyer1000@example.com,South,2026-01-06
CUST001001,Vihaan,Rao,vihaan.rao1001@example.com,North,2027-01-20
CUST001002,Reyansh,Joshi,reyansh.joshi1002@example.com,East,2027-02-23
CUST001003,Vihaan,Gupta,vihaan.gupta1003@example.com,West,2027-10-30
CUST001004,Ananya,Iyer,ananya.iyer1004@example.com,Central,2027-03-10
CUST001005,Kabir,Mehta,kabir.mehta1005@example.com,East,2027-11-28
CUST001006,Reyansh,Patel,reyansh.patel1006@example.com,Central,2027-07-25
CUST001007,Sai,Nair,sai.nair1007@example.com,Central,2027-07-23
CUST001008,Ananya,Iyer,ananya.iyer1008@example.com,Central,2026-12-19
CUST001009,Arjun,Chowdhury,arjun.chowdhury1009@example.com,North,2026-08-24
CUST001010,Sai,Verma,sai.verma1010@example.com,South,2027-06-05
CUST001011,Ishaan,Das,ishaan.das1011@example.com,Central,2027-09-21
CUST001012,Sai,Patel,sai.patel1012@example.com,North,2026-04-04
CUST001013,Anika,Bhat,anika.bhat1013@example.com,Central,2027-03-22
CUST001014,Aditya,Iyer,aditya.iyer1014@example.com,South,2027-01-15
CUST001015,Vivaan,Joshi,vivaan.joshi1015@example.com,West,2027-02-15
CUST001016,Diya,Joshi,diya.joshi1016@example.com,Central,2026-02-28
CUST001017,Anika,Singh,anika.singh1017@example.com,North,2026-07-26
CUST001018,Diya,Reddy,diya.reddy1018@example.com,North,2027-09-06
CUST001019,Ayaan,Mehta,ayaan.mehta1019@example.com,South,2027-11-22
CUST001020,Kabir,Reddy,kabir.reddy1020@example.com,North,2026-06-11
CUST001021,Ananya,Das,ananya.das1021@example.com,West,2026-12-28
CUST001022,Priya,Mehta,priya.mehta1022@example.com,South,2027-06-15
CUST001023,Aditya,Bhat,aditya.bhat1023@example.com,North,2027-07-17
CUST001024,Kabir,Nair,kabir.nair1024@example.com,East,2026-08-20
CUST001025,Reyansh,Singh,reyansh.singh1025@example.com,West,2027-08-12
CUST001026,Ananya,Gupta,ananya.gupta1026@example.com,West,2027-06-03
CUST001027,Aditya,Rao,aditya.rao1027@example.com,East,2026-12-15
CUST001028,Ananya,Bhat,ananya.bhat1028@example.com,Central,2027-08-12
CUST001029,Saanvi,Patel,saanvi.patel1029@example.com,Central,2027-05-11
CUST001030,Ishaan,Das,ishaan.das1030@example.com,West,2027-11-29
CUST001031,Aarav,Singh,aarav.singh1031@example.com,North,2026-09-22
CUST001032,Priya,Kapoor,priya.kapoor1032@example.com,South,2027-11-25
CUST001033,Ishaan,Patel,ishaan.patel1033@example.com,East,2027-06-13
CUST001034,Aarav,Joshi,aarav.joshi1034@example.com,East,2026-09-12
CUST001035,Aditya,Patel,aditya.patel1035@example.com,East,2026-03-19
CUST001036,Sai,Singh,sai.singh1036@example.com,East,2026-12-29
CUST001037,Ananya,Gupta,ananya.gupta1037@example.com,South,2027-05-26
CUST001038,Ayaan,Joshi,ayaan.joshi1038@example.com,South,2026-09-29
CUST001039,Ayaan,Reddy,ayaan.reddy1039@example.com,South,2027-09-26
CUST001040,Arjun,Das,arjun.das1040@example.com,North,2026-05-03
CUST001041,Anika,Mehta,anikamehtagmail.com,Central,2026-02-13
CUST001042,Kabir,Mehta,kabir.mehta1042@example.com,East,2027-05-20
CUST001043,Ananya,Singh,ananya.singh1043@example.com,South,2027-06-08
CUST001044,Priya,Reddy,priya.reddy1044@example.com,Central,2026-05-12
CUST001045,Riya,Singh,riya.singh1045@example.com,Central,2026-02-03
CUST001046,Kabir,Patel,kabir.patel1046@example.com,South,2027-04-14
CUST001047,Saanvi,Nair,saanvi.nair1047@example.com,North,2026-01-13
CUST001048,Priya,Mehta,priya.mehta1048@example.com,North,2026-11-30
CUST001049,Ananya,Gupta,ananya.gupta1049@example.com,Central,2026-09-27
CUST001050,Ananya,Singh,,East,2027-01-10
CUST001051,Anika,Patel,anika.patel1051@example.com,South,2027-03-06
CUST001052,Kabir,Chowdhury,kabir.chowdhury1052@example.com,West,2026-10-14
CUST001053,Sai,Mehta,sai.mehta1053@example.com,South,2027-08-13
CUST001054,Vihaan,Joshi,vihaan.joshi1054@example.com,East,2026-08-30
CUST001055,Riya,Chowdhury,riya.chowdhury1055@example.com,West,2026-07-20
CUST001056,Arjun,Singh,arjun.singh1056@example.com,North,2026-06-30
CUST001057,Anika,Gupta,anika.gupta1057@example.com,Central,2027-07-01
CUST001058,Anika,Iyer,anika.iyer1058@example.com,East,2027-07-30
CUST001059,Vivaan,Patel,vivaan.patel1059@example.com,North,2026-06-17
CUST001060,Reyansh,Chowdhury,reyansh.chowdhury1060@example.com,East,2027-05-03
CUST001061,Vihaan,Singh,vihaan.singh1061@example.com,East,2026-09-24
CUST001062,Kabir,Rao,kabir.rao1062@example.com,Central,2026-09-21
CUST001063,Aarav,Patel,aarav.patel1063@example.com,North,2026-12-26
CUST001064,Reyansh,Mehta,reyansh.mehta1064@example.com,Central,2027-10-28
CUST001065,Sai,Das,sai.das1065@example.com,East,2026-12-30
CUST001066,Anika,Das,anika.das1066@example.com,West,2026-03-22
CUST001067,Diya,Singh,diya.singh1067@example.com,South,2026-06-21
CUST001068,Ishaan,Patel,ishaan.patel1068@example.com,Central,2027-08-09
CUST001069,Aditya,Verma,aditya.verma1069@example.com,South,2026-12-18
CUST001070,Ishaan,Nair,ishaan.nair1070@example.com,East,2026-10-01
CUST001071,Priya,Iyer,priya.iyer1071@example.com,West,2027-01-07
CUST001072,Saanvi,Patel,saanvi.patel1072@example.com,South,2026-07-08
CUST001073,Arjun,Joshi,arjun.joshi1073@example.com,South,2027-11-09
CUST001074,Aditya,Reddy,aditya.reddy1074@example.com,South,2027-02-11
CUST001075,Vihaan,Verma,vihaan.verma1075@example.com,West,2027-07-16
CUST001076,Aarav,Das,aarav.das1076@example.com,West,2027-06-21
CUST001077,Vihaan,Iyer,vihaan.iyer1077@example.com,Central,2026-06-09
CUST001078,Priya,Iyer,priya.iyer1078@example.com,South,2026-09-11
CUST001079,Saanvi,Kapoor,saanvi.kapoor1079@example.com,South,2026-05-15
CUST001080,Sai,Sharma,sai.sharma1080@example.com,North,2027-11-11
CUST001081,Ishaan,Chowdhury,ishaan.chowdhury1081@example.com,West,2027-04-24
CUST001082,Ananya,Rao,ananya.rao1082@example.com,West,2026-05-19
CUST001083,Sai,Mehta,sai.mehta1083@example.com,Central,2027-04-13
CUST001084,Riya,Rao,riya.rao1084@example.com,Central,2026-11-14
CUST001085,Anika,Rao,anika.rao@@mail,North,2027-03-29
CUST001086,Kabir,Patel,kabir.patel1086@example.com,East,2026-06-09
CUST001087,Aarav,Sharma,aarav.sharma1087@example.com,Central,2026-05-20
CUST001088,Diya,Singh,diya.singh1088@example.com,Central,2026-01-09
CUST001089,Anika,Iyer,anika.iyer1089@example.com,North,2027-03-17
CUST001090,Ayaan,Das,ayaan.das1090@example.com,North,2027-07-16
CUST001091,Reyansh,Patel,reyansh.patel1091@example.com,Central,2027-03-24
CUST001092,Ayaan,Gupta,ayaan.gupta1092@example.com,West,2027-01-23
CUST001093,Ananya,Verma,ananya.verma1093@example.com,West,2027-10-03
CUST001094,Ananya,Iyer,ananya.iyer1094@example.com,Central,2026-10-03
CUST001095,Reyansh,Chowdhury,reyansh.chowdhury1095@example.com,North,2026-07-06
CUST001096,Diya,Verma,diya.verma1096@example.com,West,2027-09-25
CUST001097,Ananya,Joshi,ananya.joshi1097@example.com,Central,2027-05-19
CUST001098,Ishaan,Sharma,ishaan.sharma1098@example.com,South,2026-02-20
CUST001099,Aarav,Gupta,aarav.gupta1099@example.com,North,2026-10-16
CUST001100,Arjun,Joshi,arjun.joshi1100@example.com,West,2026-01-09
CUST001101,Aditya,Gupta,aditya.gupta1101@example.com,North,2027-05-21
CUST001102,Ishaan,Patel,ishaan.patel1102@example.com,East,2027-05-26
CUST001103,Saanvi,Joshi,saanvi.joshi1103@example.com,North,2026-12-05
CUST001104,Arjun,Sharma,arjun.sharma1104@example.com,East,2027-02-06
CUST001105,Anika,Gupta,anika.gupta1105@example.com,South,2026-09-14
CUST001106,Aarav,Verma,aarav.verma1106@example.com,South,2027-01-30
CUST001107,Ayaan,Joshi,ayaan.joshi1107@example.com,North,2026-07-23
CUST001108,Vihaan,Rao,vihaan.rao1108@example.com,South,2027-04-30
CUST001109,Diya,Bhat,diya.bhat1109@example.com,East,2026-06-12
CUST001110,Vivaan,Joshi,vivaan.joshi1110@example.com,Central,2027-06-18
CUST001111,Ananya,Singh,ananya.singh1111@example.com,East,2026-07-23
CUST001112,Vivaan,Chowdhury,vivaan.chowdhury1112@example.com,South,2026-04-26
CUST001113,Riya,Nair,riya.nair1113@example.com,North,2026-06-21
CUST001114,Vihaan,Patel,vihaan.patel1114@example.com,South,2026-01-10
CUST001115,Anika,Joshi,anika.joshi1115@example.com,Central,2026-06-08
CUST001116,Aditya,Reddy,aditya.reddy1116@example.com,South,2027-05-27
CUST001117,Ishaan,Bhat,ishaan.bhat1117@example.com,North,2026-03-03
CUST001118,Arjun,Joshi,arjun.joshi1118@example.com,Central,2026-04-20
CUST001119,Anika,Reddy,anika.reddy1119@example.com,East,2027-07-26
CUST001120,Kabir,Das,kabir.das1120@example.com,West,2026-07-17
CUST001121,Priya,Nair,priya.nair1121@example.com,South,2026-09-14
CUST001122,Anika,Joshi,anika.joshi1122@example.com,West,2027-07-27
CUST001123,Anika,Reddy,anika.reddy1123@example.com,Central,2026-07-11
CUST001124,Kabir,Nair,kabir.nair1124@example.com,West,2026-10-09
CUST001125,Sai,Verma,sai.verma1125@example.com,Central,2026-06-08
CUST001126,Diya,Chowdhury,diya.chowdhury1126@example.com,East,2027-07-09
CUST001127,Saanvi,Sharma,saanvi.sharma1127@example.com,Central,2027-01-24
CUST001128,Aarav,Mehta,aarav.mehta1128@example.com,East,2027-09-28
CUST001129,Ishaan,Joshi,ishaan.joshi1129@example.com,North,2027-11-06
CUST001130,Priya,Reddy,priya.reddy1130@example.com,Central,2027-12-01
CUST001131,Arjun,Mehta,arjun.mehta1131@example.com,East,2026-11-27
CUST001132,Ishaan,Verma,ishaan.verma1132@example.com,North,2027-06-20
CUST001133,Aditya,Sharma,aditya.sharma1133@example.com,South,2026-07-02
CUST001134,Reyansh,Verma,  reyansh@mail.com,South,2026-04-12
CUST001135,Priya,Kapoor,priya.kapoor1135@example.com,West,2027-06-23
CUST001136,Ananya,Sharma,ananya.sharma1136@example.com,East,2026-08-15
CUST001137,Aditya,Sharma,aditya.sharma1137@example.com,South,2027-11-03
CUST001138,Aditya,Singh,aditya.singh1138@example.com,North,2027-01-05
CUST001139,Riya,Chowdhury,riya.chowdhury1139@example.com,East,2026-03-01
CUST001140,Ananya,Rao,ananyaraogmail.com,North,2026-11-08
CUST001141,Reyansh,Rao,reyansh.rao1141@example.com,North,2026-04-14
CUST001142,Priya,Reddy,priya.reddy1142@example.com,South,2027-06-23
CUST001143,Ayaan,Mehta,ayaan.mehta1143@example.com,South,2027-07-26
CUST001144,Riya,Joshi,riya.joshi1144@example.com,North,2027-10-16
CUST001145,Kabir,Kapoor,kabir.kapoor1145@example.com,West,2027-11-13
CUST001146,Vihaan,Gupta,vihaan.gupta1146@example.com,South,2027-07-18
CUST001147,Ishaan,Kapoor,ishaan.kapoor1147@example.com,South,2027-07-01
CUST001148,Saanvi,Bhat,saanvi.bhat1148@example.com,East,2026-11-19
CUST001149,Ishaan,Chowdhury,ishaan.chowdhury1149@example.com,East,2027-02-27
CUST001150,Riya,Chowdhury,riya.chowdhury1150@example.com,East,2027-09-16
CUST001151,Reyansh,Patel,reyansh.patel1151@example.com,Central,2026-09-18
CUST001152,Saanvi,Singh,saanvi.singh1152@example.com,West,2026-01-01
CUST001153,Diya,Mehta,diya.mehta1153@example.com,North,2027-06-15
CUST001154,Diya,Sharma,diya.sharma1154@example.com,East,2026-08-16
CUST001155,Ishaan,Sharma,ishaan.sharma1155@example.com,East,2027-07-21
CUST001156,Arjun,Verma,arjun.verma1156@example.com,North,2027-04-17
CUST001157,Arjun,Gupta,arjun.gupta1157@example.com,East,2027-01-11
CUST001158,Ayaan,Reddy,ayaan.reddy1158@example.com,East,2026-11-04
CUST001159,Priya,Mehta,priya.mehta1159@example.com,South,2026-03-21
CUST001160,Anika,Gupta,anika.gupta1160@example.com,West,2027-08-14
CUST001161,Diya,Sharma,diya.sharma1161@example.com,Central,2027-01-26
CUST001162,Vivaan,Bhat,vivaan.bhat1162@example.com,East,2026-12-23
CUST001163,Riya,Bhat,riya.bhat1163@example.com,North,2026-08-21
CUST001164,Aarav,Kapoor,  aarav@mail.com,North,2026-11-09
CUST001165,Vivaan,Nair,vivaan.nair1165@example.com,Central,2027-08-02
CUST001166,Ishaan,Rao,ishaan.rao1166@example.com,South,2026-06-06
CUST001167,Priya,Singh,priya.singh1167@example.com,Central,2027-08-13
CUST001168,Aditya,Reddy,aditya.reddy1168@example.com,West,2026-10-24
CUST001169,Arjun,Gupta,arjun.gupta1169@example.com,East,2026-03-26
CUST001170,Vivaan,Rao,  vivaan@mail.com,East,2026-03-29
CUST001171,Riya,Das,riya.das1171@example.com,South,2026-05-19
CUST001172,Reyansh,Singh,reyansh.singh1172@example.com,West,2027-10-30
CUST001173,Reyansh,Rao,reyansh.rao1173@example.com,Central,2027-06-21
CUST001174,Ayaan,Verma,ayaan.verma1174@example.com,East,2027-03-17
CUST001175,Aditya,Verma,aditya.verma1175@example.com,West,2027-03-10
CUST001176,Kabir,Reddy,kabir.reddy1176@example.com,East,2026-12-19
CUST001177,Aarav,Das,aarav.das1177@example.com,East,2026-06-23
CUST001178,Saanvi,Mehta,saanvi.mehta1178@example.com,South,2027-03-28
CUST001179,Ayaan,Reddy,ayaan.reddy1179@example.com,East,2026-06-09
CUST001180,Vihaan,Joshi,vihaan.joshi1180@example.com,North,2026-09-06
CUST001181,Arjun,Chowdhury,arjun.chowdhury1181@example.com,East,2026-01-15
CUST001182,Vihaan,Iyer,vihaan.iyer1182@example.com,West,2027-04-28
CUST001183,Ishaan,Reddy,ishaan.reddy1183@example.com,Central,2026-08-05
CUST001184,Ananya,Rao,ananya.rao1184@example.com,West,2027-09-30
CUST001185,Aarav,Patel,aarav.patel1185@example.com,Central,2027-11-11
CUST001186,Vivaan,Iyer,vivaan.iyer1186@example.com,South,2026-03-03
CUST001187,Reyansh,Das,reyansh.das1187@example.com,Central,2026-10-05
CUST001188,Saanvi,Kapoor,saanvi.kapoor1188@example.com,North,2026-03-10
CUST001189,Ananya,Kapoor,ananya.kapoor1189@example.com,East,2026-04-21
CUST001190,Diya,Chowdhury,diya.chowdhury1190@example.com,West,2026-08-25
CUST001191,Vihaan,Bhat,vihaan.bhat1191@example.com,East,2027-05-12
CUST001192,Aditya,Gupta,aditya.gupta1192@example.com,South,2027-05-28
CUST001193,Aarav,Sharma,aarav.sharma1193@example.com,South,2027-06-27
CUST001194,Ishaan,Singh,ishaan.singh1194@example.com,West,2026-06-10
CUST001195,Kabir,Kapoor,kabir.kapoor1195@example.com,East,2026-12-30
CUST001196,Diya,Reddy,diya.reddy1196@example.com,Central,2026-10-10
CUST001197,Ananya,Bhat,ananya.bhat1197@example.com,West,2026-01-31
CUST001198,Ananya,Reddy,ananya.reddy1198@example.com,South,2026-12-16
CUST001199,Arjun,Verma,arjun.verma1199@example.com,West,2027-06-18
CUST001200,Ayaan,Patel,ayaan.patel1200@example.com,South,2027-08-10
CUST001201,Riya,Iyer,riya.iyer1201@example.com,Central,2026-12-04
CUST001202,Arjun,Reddy,arjun.reddy1202@example.com,South,2027-08-18
CUST001203,Reyansh,Chowdhury,reyansh.chowdhury1203@example.com,South,2026-11-13
CUST001204,Arjun,Patel,arjun.patel1204@example.com,South,2027-11-03
CUST001205,Sai,Nair,sai.nair1205@example.com,North,2027-07-25
CUST001206,Vihaan,Gupta,vihaan.gupta1206@example.com,East,2026-05-30
CUST001207,Ishaan,Bhat,ishaan.bhat1207@example.com,West,2027-02-26
CUST001208,Saanvi,Joshi,saanvi.joshi1208@example.com,East,2026-06-05
CUST001209,Vihaan,Gupta,vihaan.gupta1209@example.com,South,2026-01-27
CUST001210,Ananya,Mehta,ananya.mehta1210@example.com,Central,2027-09-20
CUST001211,Ayaan,Reddy,ayaan.reddy1211@example.com,North,2027-01-03
CUST001212,Anika,Gupta,anika.gupta1212@example.com,Central,2027-09-12
CUST001213,Kabir,Gupta,kabir.gupta1213@example.com,West,2027-05-19
CUST001214,Arjun,Gupta,arjun.gupta1214@example.com,South,2026-08-20
CUST001215,Riya,Das,riya.das1215@example.com,North,2026-10-04
CUST001216,Ayaan,Joshi,ayaan.joshi1216@example.com,South,2026-07-29
CUST001217,Sai,Bhat,sai.bhat1217@example.com,West,2027-09-24
CUST001218,Ishaan,Chowdhury,ishaan.chowdhury1218@example.com,West,2026-09-10
CUST001219,Priya,Das,priya.das1219@example.com,North,2027-09-15
CUST001220,Ishaan,Patel,ishaan.patel1220@example.com,Central,2027-08-09
CUST001221,Vivaan,Rao,vivaan.rao1221@example.com,North,2027-04-08
CUST001222,Vivaan,Bhat,vivaan.bhat1222@example.com,South,2027-06-16
CUST001223,Priya,Joshi,priya.joshi1223@example.com,North,2027-07-26
CUST001224,Vivaan,Reddy,vivaan.reddy1224@example.com,East,2027-03-27
CUST001225,Diya,Das,diya.das1225@example.com,East,2027-04-18
CUST001226,Riya,Iyer,riya.iyer1226@example.com,Central,2026-02-25
CUST001227,Arjun,Singh,arjun.singh1227@example.com,West,2026-04-03
CUST001228,Vihaan,Gupta,vihaan.gupta1228@example.com,Central,2027-07-14
CUST001229,Priya,Patel,priya.patel1229@example.com,East,2027-04-07
CUST001230,Sai,Singh,sai.singh1230@example.com,Central,2026-07-26
CUST001231,Aditya,Iyer,aditya.iyer1231@example.com,East,2027-10-27
CUST001232,Vihaan,Verma,vihaan.verma1232@example.com,North,2027-04-06
CUST001233,Kabir,Verma,kabir.verma1233@example.com,Central,2027-01-29
CUST001234,Sai,Patel,sai.patel1234@example.com,Central,2027-01-25
CUST001235,Sai,Bhat,sai.bhat1235@example.com,East,2027-08-03
CUST001236,Sai,Chowdhury,sai.chowdhury1236@example.com,South,2026-07-03
CUST001237,Riya,Iyer,riya.iyer1237@example.com,East,2027-04-02
CUST001238,Sai,Verma,sai.verma1238@example.com,South,2026-07-27
CUST001239,Ananya,Sharma,ananya.sharma1239@example.com,West,2027-05-25
CUST001240,Aarav,Mehta,aarav.mehta1240@example.com,West,2026-09-01
CUST001241,Anika,Singh,anika.singh1241@example.com,West,2027-03-29
CUST001242,Aarav,Reddy,aarav.reddy1242@example.com,Central,2026-10-12
CUST001243,Reyansh,Sharma,reyansh.sharma1243@example.com,South,2026-06-01
CUST001244,Kabir,Sharma,kabir.sharma1244@example.com,South,2026-02-03
CUST001245,Diya,Nair,diya.nair1245@example.com,North,2026-02-20
CUST001246,Riya,Gupta,riya.gupta1246@example.com,South,2027-11-20
CUST001247,Sai,Singh,sai.singh1247@example.com,Central,2027-01-04
CUST001248,Aditya,Das,aditya.das1248@example.com,East,2026-11-27
CUST001249,Priya,Chowdhury,priya.chowdhury1249@example.com,North,2027-03-14
CUST001250,Aditya,Iyer,aditya.iyer1250@example.com,West,2026-05-18
CUST001251,Ananya,Nair,ananya.nair1251@example.com,Central,2027-02-28
CUST001252,Reyansh,Joshi,reyansh.joshi1252@example.com,South,2027-09-19
CUST001253,Vihaan,Mehta,vihaan.mehta1253@example.com,Central,2026-03-31
CUST001254,Diya,Patel,diya.patel1254@example.com,Central,2026-11-21
CUST001255,Kabir,Bhat,kabir.bhat1255@example.com,South,2027-09-22
CUST001256,Anika,Rao,anika.rao1256@example.com,West,2027-05-20
CUST001257,Ayaan,Joshi,ayaan.joshi1257@example.com,East,2026-07-18
CUST001258,Vihaan,Sharma,vihaan.sharma1258@example.com,West,2027-10-03
CUST001259,Reyansh,Das,reyansh.das1259@example.com,Central,2027-03-01
CUST001260,Vivaan,Nair,vivaan.nair1260@example.com,East,2027-07-28
CUST001261,Reyansh,Sharma,reyansh.sharma1261@example.com,South,2026-10-16
CUST001262,Aditya,Iyer,aditya.iyer1262@example.com,East,2027-06-03
CUST001263,Ishaan,Das,ishaan.das1263@example.com,North,2026-04-27
CUST001264,Ishaan,Patel,ishaan.patel1264@example.com,Central,2027-09-23
CUST001265,Sai,Reddy,sai.reddy1265@example.com,East,2026-12-13
CUST001266,Anika,Das,anika.das1266@example.com,North,2027-10-24
CUST001267,Anika,Gupta,anika.gupta1267@example.com,West,2027-07-04
CUST001268,Saanvi,Das,saanvi.das1268@example.com,West,2026-02-27
CUST001269,Diya,Mehta,diya.mehta1269@example.com,East,2027-07-23
CUST001270,Aarav,Reddy,aarav.reddy1270@example.com,Central,2026-12-06
CUST001271,Aditya,Gupta,aditya.gupta1271@example.com,East,2026-02-01
CUST001272,Priya,Kapoor,priya.kapoor1272@example.com,Central,2026-06-19
CUST001273,Priya,Gupta,priya.gupta1273@example.com,Central,2026-04-30
CUST001274,Ishaan,Joshi,ishaan.joshi1274@example.com,North,2026-10-06
CUST001275,Aditya,Singh,aditya.singh1275@example.com,South,2027-01-16
CUST001276,Diya,Reddy,diya.reddy1276@example.com,Central,2026-11-06
CUST001277,Vihaan,Nair,vihaan.nair1277@example.com,North,2026-07-26
CUST001278,Saanvi,Rao,saanvi.rao1278@example.com,North,2027-05-10
CUST001279,Arjun,Reddy,arjun.reddy1279@example.com,East,2027-05-11
CUST001280,Diya,Das,diya.das1280@example.com,East,2026-05-27
CUST001281,Arjun,Reddy,arjun.reddy1281@example.com,North,2027-04-16
CUST001282,Vihaan,Sharma,vihaan.sharma1282@example.com,East,2026-02-15
CUST001283,Aditya,Nair,aditya.nair1283@example.com,West,2026-02-17
CUST001284,Diya,Sharma,diya.sharma1284@example.com,Central,2026-11-16
CUST001285,Reyansh,Nair,reyansh.nair1285@example.com,South,2026-07-17
CUST001286,Ananya,Rao,ananya.rao1286@example.com,East,2027-03-28
CUST001287,Ananya,Gupta,ananya.gupta1287@example.com,South,2026-10-08
CUST001288,Aarav,Mehta,aarav.mehta1288@example.com,Central,2027-06-11
CUST001289,Reyansh,Rao,reyansh.rao1289@example.com,East,2027-07-17
CUST001290,Ananya,Gupta,ananya.gupta1290@example.com,East,2027-08-11
CUST001291,Sai,Verma,saiverma.com,Central,2026-12-13
CUST001292,Saanvi,Sharma,saanvi.sharma@@mail,North,2027-04-28
CUST001293,Vihaan,Patel,vihaan.patel1293@example.com,North,2026-03-30
CUST001294,Priya,Gupta,priya.gupta1294@example.com,Central,2027-08-30
CUST001295,Saanvi,Mehta,saanvi.mehta1295@example.com,East,2026-11-16
CUST001296,Reyansh,Joshi,reyansh.joshi1296@example.com,Central,2026-03-22
CUST001297,Arjun,Verma,arjun.verma1297@example.com,West,2026-04-10
CUST001298,Diya,Kapoor,diya.kapoor1298@example.com,West,2027-04-27
CUST001299,Ayaan,Gupta,ayaan.gupta1299@example.com,Central,2026-09-22
CUST001300,Priya,Gupta,priya.gupta1300@example.com,East,2026-11-29
CUST001301,Anika,Sharma,anika.sharma1301@example.com,North,2027-05-02
CUST001302,Kabir,Singh,kabir.singh1302@example.com,West,2026-06-24
CUST001303,Kabir,Mehta,kabir.mehta1303@example.com,Central,2026-05-11
CUST001304,Vihaan,Patel,vihaan.patel1304@example.com,North,2026-11-30
CUST001305,Aditya,Das,aditya.das1305@example.com,East,2027-06-30
CUST001306,Priya,Mehta,priya.mehta1306@example.com,West,2026-09-02
CUST001307,Ayaan,Rao,ayaan.rao1307@example.com,South,2027-05-09
CUST001308,Aditya,Nair,aditya.nair@@mail,Central,2027-03-18
CUST001309,Ishaan,Rao,ishaan.rao1309@example.com,South,2026-06-27
CUST001310,Anika,Verma,anika.verma1310@example.com,Central,2027-09-03
CUST001311,Ishaan,Rao,ishaan.rao1311@example.com,North,2027-04-01
CUST001312,Diya,Patel,diya.patel1312@example.com,North,2027-09-05
CUST001313,Priya,Nair,priya.nair1313@example.com,West,2027-10-23
CUST001314,Aditya,Reddy,aditya.reddy1314@example.com,South,2027-08-18
CUST001315,Aarav,Das,aarav.das1315@example.com,South,2027-11-08
CUST001316,Saanvi,Rao,saanvi.rao1316@example.com,East,2027-02-04
CUST001317,Saanvi,Reddy,saanvi.reddy1317@example.com,South,2027-11-29
CUST001318,Diya,Mehta,diya.mehta1318@example.com,East,2027-03-22
CUST001319,Aditya,Mehta,aditya.mehta1319@example.com,North,2027-09-19
CUST001320,Priya,Chowdhury,priya.chowdhury1320@example.com,South,2026-10-29
CUST001321,Kabir,Bhat,kabir.bhat1321@example.com,Central,2026-02-24
CUST001322,Kabir,Verma,kabir.verma1322@example.com,East,2026-02-01
CUST001323,Riya,Joshi,riya.joshi1323@example.com,Central,2027-02-08
CUST001324,Ishaan,Joshi,ishaan.joshi1324@example.com,West,2027-02-20
CUST001325,Riya,Rao,riya.rao1325@example.com,South,2027-11-10
CUST001326,Anika,Gupta,anika.gupta1326@example.com,South,2027-07-23
CUST001327,Kabir,Chowdhury,kabir.chowdhury1327@example.com,West,2026-06-07
CUST001328,Arjun,Gupta,arjun.gupta1328@example.com,North,2026-03-15
CUST001329,Aarav,Gupta,aarav.gupta1329@example.com,West,2027-11-05
CUST001330,Arjun,Verma,arjun.verma1330@example.com,South,2027-10-20
CUST001331,Saanvi,Bhat,saanvi.bhat1331@example.com,Central,2027-03-12
CUST001332,Sai,Singh,sai.singh1332@example.com,Central,2027-03-11
CUST001333,Saanvi,Patel,saanvi.patel1333@example.com,East,2026-08-20
CUST001334,Riya,Mehta,riya.mehta1334@example.com,North,2027-08-15
CUST001335,Ayaan,Joshi,ayaan.joshi1335@example.com,Central,2026-10-03
CUST001336,Kabir,Sharma,kabir.sharma1336@example.com,North,2027-08-05
CUST001337,Kabir,Verma,kabir.verma1337@example.com,Central,2027-05-09
CUST001338,Arjun,Joshi,arjun.joshi1338@example.com,Central,2026-10-14
CUST001339,Aditya,Rao,aditya.rao1339@example.com,Central,2026-04-01
CUST001340,Anika,Kapoor,anika.kapoor1340@example.com,North,2027-12-02
CUST001341,Diya,Mehta,diya.mehta1341@example.com,North,2026-12-18
CUST001342,Aarav,Singh,aarav.singh1342@example.com,West,2027-06-09
CUST001343,Ishaan,Patel,ishaan.patel1343@example.com,East,2026-10-29
CUST001344,Sai,Sharma,sai.sharma1344@example.com,Central,2026-11-08
CUST001345,Ananya,Sharma,ananya.sharma1345@example.com,West,2027-08-16
CUST001346,Vivaan,Kapoor,vivaan.kapoor1346@example.com,East,2027-10-02
CUST001347,Diya,Singh,diya.singh1347@example.com,North,2026-05-10
CUST001348,Aditya,Chowdhury,aditya.chowdhury1348@example.com,East,2026-09-16
CUST001349,Ananya,Iyer,ananya.iyer1349@example.com,East,2026-01-15
CUST001350,Sai,Bhat,sai.bhat1350@example.com,Central,2026-06-04
CUST001351,Saanvi,Nair,saanvi.nair1351@example.com,South,2026-09-25
CUST001352,Anika,Gupta,anika.gupta1352@example.com,Central,2026-02-03
CUST001353,Aditya,Gupta,aditya.gupta1353@example.com,Central,2026-06-07
CUST001354,Riya,Das,riya.das1354@example.com,West,2026-09-01
CUST001355,Sai,Reddy,sai.reddy1355@example.com,Central,2026-12-20
CUST001356,Ananya,Das,ananya.das1356@example.com,North,2026-02-23
CUST001357,Saanvi,Patel,saanvi.patel1357@example.com,West,2026-11-05
CUST001358,Ayaan,Patel,ayaan.patel1358@example.com,West,2027-05-01
CUST001359,Arjun,Rao,arjun.rao1359@example.com,West,2026-01-13
